KabKota,Tahun,Pengeluaran Konsumsi Rumah Tangga,Pengeluaran Konsumsi LNPRT,Pengeluaran Konsumsi Pemerintah,Pembentukan Modal Tetap Bruto,Perubahan Inventori,Net Ekspor,PDRB,"A Pertanian, Kehutanan, dan Perikanan",B Pertambangan dan Penggalian,C Industri Pengolahan,D Pengadaan Listrik dan Gas,"E Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",F Konstruksi,G Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,H Transportasi dan Pergudangan,I Penyediaan Akomodasi dan Makan Minum,J Informasi dan Komunikasi,K Jasa Keuangan dan Asuransi,L Real Estat,"M,N Jasa Perusahaan","O Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",P Jasa Pendidikan,Q Jasa Kesehatan dan Kegiatan Sosial,"R,S,T,U Jasa Lainnya",Produk Domestik Bruto
Kota Padang,2027,63304.8527048245,1508.0614375903886,9799.214731346327,60053.53909873437,244.75609422254132,12607.519644325399,84508.97569955264,4389.647724216022,2546.6116769272776,39052.86075620295,101.63389887638222,117.18205553317505,18945.909224458865,14378.088021113777,10500.861135533716,2396.1385131810143,5331.562321554574,5202.2201227795895,2035.7576469627406,920.7375174622085,4792.258382449613,3240.301448440964,1216.9781555792028,1997.9826435440116,84508.97569955264
Kota Palu,2027,23343.853078663145,1144.0115756922087,4873.796051254642,18443.993708691843,185.940644924583,-9881.913545299427,41913.236056365255,1335.219572829818,2597.413730428766,2562.3647205106945,56.23545562932534,110.84174764516852,5758.909820787487,3759.0799493782524,2397.159273039549,344.5700743518557,3600.7479553016206,2461.6227953180482,1649.2359539945044,489.0279404999126,4324.830512962572,3261.6962136704065,1227.1378098249668,294.1614620939544,41913.236056365255
Kota Pontianak,2027,24649.09421065948,580.8483783760627,5300.293918803611,49167.58607339098,101.31461007872824,11957.296927261905,59370.96495921772,555.1845697972915,-0.102307566704267,33102.87074423625,193.20337307045003,129.4315877624702,14252.60435820164,9757.842332063588,2449.982138671175,1272.9296154113931,3336.4823941146606,3049.691745171709,1732.8991936739515,442.0198789009841,4866.95329700385,3135.1861649942134,1204.872258607028,1261.8673824249472,59370.96495921772
Kota Sabang,2027,1245.3726543006817,132.90415195450387,962.284529285893,1196.8018630082433,65.35196285931903,-1376.2122641666679,1791.2477075853935,142.89512647528963,9.345854143340285,50.75074658131393,3.04397435042179,4.202874546904392,592.0045573419795,312.510798437126,70.04540103150195,82.81440776896008,39.53066357246054,47.23302578729176,62.90108810033263,3.7745122934554938,276.82774641963624,83.83493543576203,139.95938764216586,37.079747851615885,1791.2477075853935
Kota Sibolga,2027,4549.6148532667385,156.24971914988697,755.2122193471365,1375.5967445908068,79.34919184766973,520.7165661670274,7496.786595004306,1387.0271958980288,2.813241733624093,382.6367942206003,7.174030964785165,19.95002601499275,871.0174910437471,2016.3529416892402,703.0760889222246,339.0484166792689,96.7176419220925,212.4171332635284,357.1201768084602,52.94372305856469,531.4821207835796,310.7784647820786,106.03446476444904,25.711852928289098,7496.786595004306
Kota Surabaya,2027,343962.9713169223,5086.708680272737,23313.57508987196,140695.29443426646,2655.0425725938794,41470.85920195885,577253.4801971107,1024.6311643285915,16278.425821444394,111509.21477253288,3010.287572148203,851.7570369462775,48633.484051702704,155891.43007694074,30252.885399437022,90108.74314948039,34441.00557314603,30225.750382091865,13974.306505724182,14425.526568439785,7773.073150157494,14551.332975658961,5081.0193390570885,7710.243301151533,577253.4801971107
Kota Ternate,2027,9869.968313067051,196.53549868037834,4798.645051195424,3210.9596512061926,84.53916650655165,-2689.4990013095244,14825.46208471554,694.2883267723608,11.399762467869962,350.13083551953764,19.214342238589392,10.762891467430144,1007.9934985278314,3784.9536999984016,1947.5972000612553,166.61565349427403,1327.068024781306,1424.966080626484,35.9383391854594,114.62430847101042,4212.535160753536,722.6390137491986,789.775201476115,258.52049150234706,14825.46208471554
Kota Tidore Kepulauan,2027,2165.9935543557963,73.8855705193937,3363.787974103692,910.6921944331144,60.17979024152855,-3044.740029511182,3877.271104437538,897.0397055725535,6.202200629102418,87.06294372444074,8.669900873298507,5.38824828509823,267.98404263849255,424.2604651682706,172.38202617215077,7.069332578583927,133.63742229742718,123.40568416616554,3.2807737649345605,10.054258070355898,1524.8976712533033,159.77314571952272,91.34244601449015,21.516637234179427,3877.271104437538
Kubu Raya,2027,23688.74221631599,1123.695888211888,2210.7754480350236,32349.64528406345,384.5196227639783,2656.5683211111095,43086.72918492369,5466.604568270941,1385.667351878696,11003.835882987367,114.698802518197,15.38038229492292,4644.009708123127,5171.635742288637,2429.090776426396,638.742759461414,1748.8383671824777,467.252308484958,1466.3909485760446,175.42063374004942,1611.4756981409632,1510.049607810551,764.544455366527,323.6425480449874,43086.72918492369
Kupang,2027,5263.31745574031,309.7984356655477,1989.2181528525648,3569.551084523941,107.65436892680215,-672.9011419011542,11096.28816546728,4543.598334727467,141.45701370838486,187.73712012123647,3.233567398059026,2.9982197367877226,1080.0729829037466,1481.9928037513778,542.7349389957575,15.98472632418234,497.52754187526585,77.48917810903824,155.67124634079423,2.4006597238594214,988.7350382193341,406.6522062155542,104.39504313059086,14.562363571523598,11096.28816546728
Lamongan,2027,50693.573287318635,1246.988841539479,2831.72919319654,16329.564276565308,155.51361110330504,-6241.255159781748,61572.509201569126,15927.19511288072,897.3718095393489,5675.122823033702,43.27236781246648,64.83577436825455,5824.761950567304,9793.564374787216,655.6761272583552,661.556322363038,4634.599145101632,1368.7015952609363,1434.5790545219772,133.5516789682377,2277.633180862669,1463.416897891653,769.2752421485318,966.7550097940051,61572.509201569126
Lampung Selatan,2027,34937.89476716219,1257.286187653865,2546.420014765496,20911.20253082887,105.59250733022014,2619.956813710316,63313.27459340611,15851.173423701244,822.3551191434792,11654.010611463204,69.18891227564029,84.53428173518343,12832.218862924288,9684.347629808613,2452.103040596627,724.8713711434822,2416.900365523093,1349.3152372275024,1394.1935878712015,46.04743215103728,1257.3806911062406,1496.859093800265,426.4170006342297,375.51998403480394,63313.27459340611
Lembata,2027,1852.8366133502916,81.43776616245363,872.6614022090511,719.8021707140783,30.64258603000704,-1037.0382474494952,2392.3561446325116,883.7991969600383,10.349711940480466,10.053891259634113,2.935304355285805,0.9786871894827598,157.9241724334662,189.99781805576424,48.048131164383776,5.206641371369808,166.08822151868435,9.489573847850064,33.77195379981564,0.8331810064779548,575.2937904356671,157.87770860290004,42.39563452779644,16.763666906751364,2392.3561446325116
Lombok Barat,2027,14912.76839815603,431.8207864172397,2804.6254825583906,7698.838054573174,59.644230466661085,-5361.524058333332,20531.257250459803,4244.508196034254,1193.2419918920984,864.3030749370577,25.02505843250945,24.674203064490904,2180.1587337085502,2755.799230235114,2021.8672016312225,1046.459839767929,534.7468848236114,922.7577374920189,724.8321586892932,20.88653021210351,1167.955109718548,1097.2068010629675,450.2571510645831,412.4021548835935,20531.257250459803
Lombok Timur,2027,22821.11899828377,1039.3356308738885,3715.1583035288813,10060.100623458447,79.36329802580727,-6764.878330456358,27723.24713968759,7771.355922173374,1444.168410834398,1634.039556067795,26.174161962595225,19.943788792110677,3396.295580857272,4588.760884175729,1024.4464973556474,306.37023450180317,545.5380323439165,860.2316188006923,1424.8855676583871,28.873270934665115,1828.3555392065032,1472.5169450155017,874.2409137973484,405.18522406052773,27723.24713968759
Maluku Tengah,2027,9907.118727794123,365.6203868436658,2426.9693664463275,2547.0369156478073,97.61009780365568,-3433.586834078281,11762.16711513425,2817.463781451348,70.07030432878227,1380.9781941360807,5.9759148869693455,21.982683470959586,863.5334871636907,1653.8977579817795,307.3796110425806,160.69399319366224,171.69068744715943,319.3702906133127,20.151002885520032,122.38772486984051,2403.054768588692,1191.962492227551,198.38719454927676,217.79550585928666,11762.16711513425
Mamuju,2027,7988.195698766703,137.71321170564119,3778.6918163530345,4884.735291383466,11.69164052573393,-504.43458442460326,16873.28413428032,6444.658198296362,530.5061011789584,657.5870188710893,8.586954437177594,51.445916039797254,1705.7512146939926,1716.2098173788174,319.27364989792545,43.857184311774205,1319.1444232965218,411.61866161410114,363.9649060048644,10.980164798398972,1617.5219950911487,617.8247857354778,364.5160878692411,427.2412201456434,16873.28413428032
Manggarai Barat,2027,3865.6599124575455,94.36724508667831,1044.3275641362563,2919.0992363279856,56.958094085499766,-3072.120937420636,5004.246016311554,1771.9246950587296,80.33864716707008,29.410427790131894,3.3266826777640857,0.04645826232600254,704.519679504077,525.6215839703062,215.92804598257766,44.92719081383966,333.8793236867232,28.355842457970972,154.559823445143,9.922228059249955,531.4970892520798,134.08042585150747,66.67931015215322,4.6071580560522944,5004.246016311554
Muna,2027,6466.93510892643,114.28425676433694,1588.3248398416883,2955.201570027689,76.0772619148767,-1467.8892845114606,10936.423677422219,2817.077481244223,887.3485043852847,377.3264624745705,3.5431156545195055,31.793076197000808,1206.6272771170125,1522.392500377158,270.7219424477655,43.839099652124425,101.44903095413785,231.22593844166488,187.03494555970826,7.683222219824604,1014.0440152300646,704.5105495058159,147.42226684711866,216.72716073856262,10936.423677422219
Muna Barat,2027,3197.8053510586924,50.25301024278117,539.857693914248,1638.64607133705,49.69951147168911,-1791.8166388726554,3550.4353787064765,1475.0271093466645,357.1158367770934,99.06974221286251,1.0171253080147762,0.6255160440692178,707.5575842286119,413.6266064571693,45.79323424392475,5.5150157575517005,39.44261953523768,30.621298108255235,53.336668493097804,0.48424595759872713,182.44673285898264,177.2429702488588,39.86879969107651,49.46526059843171,3550.4353787064765
Musi Banyuasin,2027,51523.017100080346,1342.9736291831214,4863.1130248934505,30068.455057677915,45.05121974488742,-5641.425801051585,83277.63876770932,17027.40808997215,35085.968020822664,10667.78620491325,56.36456604360864,15.991816640456712,14833.268686613985,5344.598311837671,236.22477053446715,209.31281447878263,344.0730474654875,3125.6478847591607,1351.7604322928214,42.8241298827339,3735.9479577791153,2213.0118205855783,429.5285699089722,407.9810715398137,83277.63876770932
Ngada,2027,2936.3560058923613,152.42452668543106,865.2124492738774,1192.350621653754,127.32945199555638,-595.8211207792209,4850.497593538689,1612.3045902894924,75.68449851699638,64.66762906293839,2.5022247340869566,4.327230100785965,605.369001286606,422.25899057793737,203.1083905146096,21.79661826785413,198.10367235503892,307.4072525328755,77.57771190727063,1.2057509676627685,830.7978454702428,74.82994068458363,74.27447415306744,28.618367871677645,4850.497593538689
Nias Selatan,2027,7802.148659647039,286.2787496383508,2411.247032040014,2361.8613175911337,234.2465213265699,-3012.5191957539682,9932.497763610567,4191.306136730491,497.90127712401323,16.274930066912148,5.067152358682756,2.5978333859936322,1412.4915421903831,858.1706858671174,354.2325814013636,212.5791848039136,76.50301599910382,134.79529907899015,481.39250247764534,2.5494487090296607,824.2728586948439,217.2663465967219,85.78433482328859,11.765346159765876,9932.497763610567
Penajam Paser Utara,2027,5980.374637267039,84.15298270356905,2477.3913640093624,20108.648700646816,67.41726972580962,-4313.367244653679,23619.47163380858,2892.282150249633,4270.318157827121,2184.493477275253,13.347168237726288,13.45345748873101,12842.983773971544,1443.226247915191,279.568378624365,73.37264618421885,190.4022095283416,133.62485636020733,157.83646641704465,2.355233026608727,529.8575300637997,491.72275815702983,4.898114582568588,143.8407865848503,23619.47163380858
Pulau Morotai,2027,1271.3693456064632,11.615335335219097,458.4946900215498,738.7016534667453,-2.264692618225098,-207.09092961940826,2220.435417838057,938.5144333996503,4.272049710767648,64.65256915986029,2.3556742689386376,0.2804608320941938,215.16705937563535,412.28944121297127,41.03133216044717,2.4493374675012354,27.676037959453964,39.04134251630641,2.206727332282501,2.1264547872311717,183.3105594577532,71.50785936444532,37.762784573769174,10.887545748958466,2220.435417838057
Rote Ndao,2027,2378.0633502082724,180.04223421572505,1048.1769929686538,1364.781258098165,80.54331947339126,-807.3378233748195,3884.523370211411,2085.5866439604733,31.257354490106795,50.48555448445221,2.4899525104006206,3.5779342180606553,201.1802510863321,315.9374290889774,148.3002495804359,8.321917182173044,160.80545390630036,35.5967021918972,40.87644246477583,1.7930793925271393,448.720414004319,487.63554736302893,145.92931820976696,4.148495157504358,3884.523370211411
Sabu Raijua,2027,1237.9130668024563,60.72900168803357,429.2540443399414,802.2550883172481,26.412114855364166,-580.6035438347765,1793.117831204723,655.32219323526,11.763846089558761,29.98579969081871,0.5951694352694505,0.12366423020768672,280.867092329978,290.97799920927963,95.26809460871358,14.476910251628823,13.566174504566249,6.821371762396866,134.03278314024706,0.46075184342510855,274.36894809464496,29.932629233830706,20.11680462772376,3.9627240175102387,1793.117831204723
Sambas,2027,15362.876495951312,368.4660395820291,2376.167965344807,6995.966513276572,257.3119471553364,2757.2285874603167,27934.21899588203,9423.077278783301,487.668070760711,4311.632730251641,13.10556659050698,16.48001616541307,3320.367740870737,4517.402343541625,715.2154635207,617.041528520461,1347.0452822341117,762.8936067008847,1263.6482789044458,108.97122205479154,1752.6057110814252,1315.8743647906135,733.464486481266,217.03828118848926,27934.21899588203
Samosir,2027,3728.032866260906,156.39121042767547,1044.0223422663,861.8387003234113,165.5755460221283,-67.87328859126984,6316.628876330182,3231.937473530621,37.29719204478207,32.95705599153518,3.092111436938019,2.987551489202611,775.3198074880266,799.2480840393822,238.4686168218077,325.8290470581888,56.80683865138706,53.13785120039999,132.0586507722889,5.911667638855995,566.7531872666774,58.568390704786346,39.34344946069742,4.60915066061495,6316.628876330182
Sanggau,2027,15227.851117983559,366.7179526283753,2539.720535123056,7670.7570242667725,171.03605561765076,-1430.1069960515867,28149.51969869949,9209.522678164982,2085.8662708689385,4756.82094446805,11.996810887127278,8.628556323788336,1707.9081155907202,3273.419451458327,484.1698590230888,403.21329184617565,1317.8511547780977,444.01677732603315,725.1908598064804,81.12544043606574,1587.5347571304462,586.814904922875,752.6987177928135,123.76307408546091,28149.51969869949
Seram Bagian Barat,2027,3221.0007071671,113.11190085964783,1514.718369195913,1999.0221453618171,-5.438251625734466,-2869.6049340277796,4476.76601494533,1432.536617538377,63.00532294488622,231.51046255329288,2.610491659708342,2.9838822991792164,534.6310385791085,420.66183535952723,174.59002710455908,33.16902559509103,61.3666978357692,129.51157362928038,11.391533458285515,10.074774422441495,832.2781156687539,111.53700412076778,144.4715051729794,86.62454589782931,4476.76601494533
Siak,2027,29151.980018288672,376.4309444528717,2376.565371056668,36516.64457622396,190.9277008660177,41883.841702534264,117305.57203541213,22831.93516327128,28715.419315164927,55610.11974159799,14.845440381746338,4.290125454781095,5661.83395093005,2916.2968597891577,180.3998366681059,72.5802740042819,333.51687554283956,436.0580253906078,527.5987351832449,5.886723730822434,898.4904204402362,669.3579084144446,319.15848309913804,669.7364697241596,117305.57203541213
Simeulue,2027,2124.9245138240512,132.0418074168783,865.4655691168705,1304.694235899838,37.135391877695696,-1173.401851210317,3328.5129380998237,1271.4972675057486,46.66984534685979,45.31266420896035,5.734577328930656,0.3024888082754603,274.6637201021218,435.34610345104716,76.78769181234594,52.38103472726646,133.27853875819685,55.57999139513189,102.42082761129974,4.458618459469206,453.94868452423316,115.28591484488851,178.7693085808591,32.52242888798203,3328.5129380998237
Sumba Barat Daya,2027,3744.455012724107,224.9233394956644,1030.1651093707815,1538.1681546561647,43.54744660604939,-1449.302569087302,5219.7446925975755,2093.8575363603804,46.6808405767995,44.76312403442227,2.369979536991895,0.28197571943787664,234.90310151066004,714.5002852275065,161.85325133157363,1.6977251741130521,497.10302431633033,123.92801796917833,77.02613492033828,0.15812948292370752,694.5028282412286,372.37214027917014,121.85711053543238,32.017272836498414,5219.7446925975755
Sumba Timur,2027,4771.394946375652,305.19574111192065,1690.9472760295305,3388.59652713463,135.9523845692819,-1854.799597718255,8167.442710812591,2126.331600362901,80.24426322824576,122.79959067039746,5.451057893547772,1.4437054265382632,865.7028255034166,1191.7001334914478,368.89303798164957,21.260009840565054,300.4504541332764,325.2064209939433,147.469229465311,9.734488795777244,693.7308478845861,1415.0516010252927,226.66955911536652,192.35569033314582,8167.442710812591
Sumbawa Barat,2027,4578.018940113322,195.838634785539,1694.6672808641204,7379.83072753724,224.32538495355908,46752.868447460336,39395.74923912501,1427.0379845845875,31575.231383083446,81.8089222152599,9.566916330253713,3.3487798886316607,1055.9933749677853,1213.7450875990685,547.2164574078026,100.70692013372533,112.18690270942245,152.07601240836505,242.5353020432701,11.051779919708208,385.5272096776498,312.38374770954675,92.58516599904421,123.5647839970899,39395.74923912501
Tanah Bumbu,2027,9818.500429619286,209.24553056086503,1992.8983610925006,5047.566159205947,1.3254218159696336,40550.076062101376,39580.55635518466,4547.887860471062,20234.22658679546,4173.1324614329915,16.58369355674111,35.139116160932836,1711.5103972882973,2335.5221486882897,2112.9580340937364,278.1882572910401,1064.5901073918092,474.4232542674653,670.3897114651578,85.17879357838473,900.5713861838203,1099.2424550601472,345.65523716296326,231.03319935692275,39580.55635518466
Toba Samosir,2027,5984.82067477687,193.13136231217024,1357.1132616526002,2343.0758477519526,146.3550054636632,579.8781045873573,11708.757853384275,3302.9011354966756,31.23083163147338,1042.0867177172352,7.650883067295646,4.684361715577842,1563.8755950757097,2003.3638267304611,301.12359875302025,269.0028338219146,135.10776708934725,182.53115544400083,296.6422824243056,78.69687923049615,886.640311321886,262.1520610171765,92.59132848903933,16.083343017352423,11708.757853384275
Wajo,2027,18031.967191609063,448.02143901361313,1600.4824391678894,8641.059605312343,73.30482885314191,-502.97672420634905,28106.83018296935,9085.392121470115,3993.615964216277,1085.287460611797,24.90117765481189,10.024997091746231,3239.6480080095935,4549.675605999905,1080.2163385835893,112.84710631715612,583.0067807388376,741.2514183512897,1214.490283285903,33.77720399534894,1055.6159218153075,1199.3620990464196,520.8286854332673,154.22583728187772,28106.83018296935
Aceh Barat,2028,5305.4052561586905,324.70769507028336,1576.1417261294455,5401.916917155075,61.09569526074014,2218.768184662697,14382.619883082514,4379.735799649728,4171.520327591725,261.08935613643035,14.860547382056353,3.0017753877888733,1359.5177119180537,1774.0748828126316,656.8771255970651,179.20446093267185,344.3577657693165,231.7639954336203,319.6345318029352,53.021669906125666,1066.3910757869635,246.01291630952878,412.93778698495976,90.84126461856626,14382.619883082514
Aceh Selatan,2028,4802.7836523960395,150.4272651646428,1348.5976824818276,2524.8965113175245,-26.319559077593198,-1133.497972202381,7902.036888776407,2495.4491821119973,219.10400849442127,232.1153989908352,5.483405944112081,2.2038052241738666,1221.620129443411,1196.6470655095402,311.7387900788448,38.09152348879966,364.4048429091912,189.31012785720054,265.6170635948573,53.24715361004142,832.280397765155,236.51618404650387,166.48098926680714,92.98841024201424,7902.036888776407
Aceh Singkil,2028,2167.5215284145024,71.9347041594846,1044.825490489775,954.3913875256031,19.00678177319702,-610.9911571031749,3606.7904643707793,1117.2825653894079,37.02012098452179,226.89209315342623,5.802645822232162,1.6676484338960265,350.45533108620526,431.274437594266,179.6263360006803,45.54196219308712,130.93480628674314,69.59003232837155,100.99928903788542,19.80355506914416,536.4954691481723,103.41404462844797,180.7911936589732,39.16594820633342,3606.7904643707793
Alor,2028,3209.4716070173595,133.21274060902434,1349.9159174561703,1713.698836649428,105.66345152368147,-2843.7034012499994,4735.634609906042,1386.7813251237146,51.91415180233465,58.62304774196016,5.469766066352339,3.9457354398820277,445.40984076486984,608.4878869270141,212.39257583648495,21.147410113947615,247.10892228229102,308.51177804416164,73.00295041604782,13.791371954959109,685.9969173079603,121.61623389254464,33.21086291107649,16.779315769863224,4735.634609906042
Banggai,2028,14847.726109257019,1006.6487882596093,3728.3466175953886,7654.681000548215,129.63238296682533,14524.621756071425,39379.82510968181,7401.76174902974,20178.6179907763,12427.364472997562,7.382144152810294,20.1648484588671,3448.384215521251,2044.5922120975658,1105.837209952365,165.93574278256628,1066.19013485246,742.0582260506588,695.8141123277417,40.529183803224505,1576.162052157096,906.8212803864384,338.3845170599566,188.53706930751443,39379.82510968181
Banggai Kepulauan,2028,3373.0824852917226,60.07680127736144,766.3703451610422,761.108092208042,-18.240029207097052,520.732690530303,5410.597326250091,2807.388910845275,54.37075325036034,145.22838626771167,0.6714143032814788,6.3342797544019,128.88066424695637,1168.7550116992495,133.94787789186253,21.604101711642237,184.02253878501122,188.4414744913657,102.62193447178468,4.635207496717985,289.549910213356,297.91854802917766,185.5698443863043,83.80313637448461,5410.597326250091
Bangka Barat,2028,9815.023200398477,113.17620977704213,1152.8786727138918,3809.2088285437744,76.78897664522366,8279.832480912697,20330.323679730773,2839.6314346940167,1343.491702074565,10584.517264293754,15.573826830104776,1.7244972411214452,1427.8251638074385,2774.048117433344,203.19560066525554,286.8059813704932,100.00540248678672,123.41082160944254,491.5775017442634,28.357871758075532,887.4007496416887,402.74651710902515,186.11444909004572,87.48590612687508,20330.323679730773
Bangkalan,2028,25571.140793743212,368.9278171611564,1982.8018964475652,7646.455802473717,258.8401194774915,-6101.694420595238,27738.18568394918,7383.7536566364015,4404.827744142241,999.5791322229217,15.607327636497478,43.795197927047184,4629.791025334724,4366.695729199839,658.0698304839733,419.378509196214,2768.8710715056086,650.5874788824138,425.842701005646,73.54465013719881,2048.317841518505,1507.5826409550561,162.88012599217953,217.88503683907447,27738.18568394918
Banyuwangi,2028,54449.553159962605,1390.8880060152476,7790.520731263406,48557.463747000285,295.06364997372856,-6573.204836646828,101434.7466131845,33700.82743954445,6343.741646927382,66305.31208673643,735.8466829674721,132.4702486150158,15284.267677063675,14240.44813640355,2517.0171970762835,2255.8856181439687,5139.1252271673275,2685.76702196682,1631.755204434072,839.8672259890702,3246.6948583117082,2941.653839925781,727.8022676333256,1374.1882236349852,101434.7466131845
Barru,2028,6685.945487067152,84.31238843884836,1282.0610331490607,4880.8526115882705,84.18307187959277,-2011.305220220059,11221.5549187175,3319.3501720919635,261.8592135737448,515.4700346077007,10.36873856270804,10.76883318650219,2009.1913440656979,1007.9870923548372,352.56736649379934,109.82971172463235,605.7536729594915,315.5728528407122,363.1535697506099,2.6277949532647797,732.8038219230781,319.5551651366461,318.328595572562,89.25788387733344,11221.5549187175
Bengkalis,2028,54276.563567133955,544.5247325807111,4179.629676555164,46018.84696774222,212.6110812680783,61823.96836233586,130855.73395037197,33742.625781225935,69756.54579511783,71364.52209037296,738.346747977525,84.49221728959895,11497.595038452871,14175.504780221394,486.4553994712865,372.20909449893975,866.930251751933,517.8100895255701,563.2289665974962,5.502001269301793,1614.6153623846137,577.2038248103839,210.74450679154876,376.20886820981156,130855.73395037197
Bima,2028,9697.857437804903,283.22428084296166,2537.761296732717,5623.396931193026,-37.89816933107426,-3329.189356242784,14797.59824801089,7273.632772310977,451.4604845171071,291.0981203794038,9.377043441149755,7.961169696182541,859.8332306049618,2684.531043634064,811.5001375120637,75.0583482980976,198.9975018205971,700.3380116932974,404.0950495527509,13.772228246607032,1069.6564744221716,569.871176333823,170.7355157770439,197.199365026391,14797.59824801089
Bintan,2028,15062.810475997545,43.47087617767123,1985.5960523489634,16232.313691220399,122.44512125214946,-3654.153657173521,34384.44206268929,1935.2285721782112,464.69659614464035,10902.011351902682,35.29263599768126,16.4927666424603,5710.969077173734,2932.453577492516,706.8939586372442,1265.5043029050157,321.00340134136655,397.400804475432,278.9297422761265,0.2196348539704751,787.3938702551694,481.33681347964915,269.98001028642466,62.131519561549176,34384.44206268929
Bone,2028,28985.81567303777,805.0320107237209,4859.37690550105,17686.012006578487,52.82474068289159,-1929.1551857160912,47319.55459137485,32355.067268908453,1360.7376060947745,4722.986817968298,56.54140300050391,13.333212875485257,5806.257364838184,5086.90918717576,1383.623590028671,245.54918396358744,938.4492057451959,2676.811636118243,1506.9620808340248,44.935393761471595,2240.3072454870626,1260.0571437888698,605.9781126104505,233.19899077699992,47319.55459137485
Bulukumba,2028,14272.111129094803,314.68411706145207,2190.423633835705,8448.446649252824,122.68928498435318,-504.1583588690477,20610.083710353854,7488.52109717457,474.3883353499861,1448.8490083233094,26.206548862721025,6.348031875448228,2439.696456776349,3529.05303900078,495.0603566535458,174.84938636667934,810.0750012964677,1063.0984955598763,946.3109576668379,5.7736058853254555,1064.31630298135,574.9482672729927,337.95186476383,194.65580060675103,20610.083710353854
Buru,2028,2836.9451892746006,105.75987261485619,1049.0220266300657,1200.7044734305964,6.961365339461167,-1984.3307931764086,3297.178809056642,1070.7341758810642,27.322832356564703,512.7810451452557,2.9239434138020544,11.641087585519141,274.286663806849,261.5995952921007,107.85315622205997,39.03979719905539,41.876912261378735,74.3590520902144,12.764996238345548,3.5992374759987573,568.810676045645,134.63948220009934,154.21182221165702,58.732880251579715,3297.178809056642
Buton Tengah,2028,2121.9400596979362,41.893128551172474,557.2881250081122,1282.5110272460784,60.97069246817097,-419.74318253968266,3538.1216026344605,1244.2212424312477,353.6986883139514,155.87179821717146,1.5716193684393518,13.121193391844153,548.0272995666691,433.44944338692153,33.59053499511554,7.400174107160332,26.10249939437348,59.57201642503574,100.51815085169329,1.265548644368209,126.67434626014756,271.6846269442566,40.368917146537854,24.95036719679885,3538.1216026344605
Buton Utara,2028,2128.6923257308877,42.823643250312045,770.5612217425667,1722.4980342907509,19.951427059204804,-78.5431116865079,4654.254291728781,1575.5774417168257,357.32314324612435,181.71055040343785,0.4999692243342123,2.020203144827695,706.0226970787013,692.5828878316177,89.72710122592645,12.848338439047158,46.24908517962354,40.95058426378651,74.61203743725834,2.615850638913261,288.30941704496666,208.61142824687246,71.22667728003725,52.73157542597024,4654.254291728781
Flores Timur,2028,5348.001266619432,282.4493426769744,1460.7868030190373,1701.370694787723,178.5695724944882,-1784.5416521464656,6386.706990299514,1964.964214632081,56.38876899113587,64.75460650197198,7.315959248193101,2.0924384356973618,274.8513164570741,690.9536101855,365.871882286564,6.031511587740511,334.137358729386,313.5954413962898,195.16550698477903,4.6194854719073275,1064.6717091960147,1092.6396187104297,209.11825746636188,218.54306262282284,6386.706990299514
Gorontalo,2028,11551.57326864381,152.01038611746696,2192.547335211125,5963.412498012124,165.6907412852693,-1497.055120701937,17111.92961577618,7267.256885100317,261.0452537332338,943.5241084007255,14.97863304227987,4.439847533784183,3100.1201453827234,1912.1714848292115,1467.5488205560607,307.06196792368786,584.7963119572877,856.1926867162585,160.03162754642474,11.198327530539851,567.3763713891755,574.9145392274373,767.9929745455171,189.75301939007852,17111.92961577618
Halmahera Barat,2028,1919.7915804305264,136.0676372678975,837.7982726759043,333.4657087174457,42.47157908703909,-201.40523795634923,3176.024027774629,1336.7897677120018,1.1090488956241282,135.5576686743289,3.5062144491312055,5.977707121200311,140.63799245075526,437.92637343169395,90.31347387508934,6.890437067677858,89.1320202847079,97.2341154474571,2.4313225625056907,4.458293928720327,573.1984901279056,100.81333760780623,80.74414364240363,11.512049272898032,3176.024027774629
Halmahera Utara,2028,4065.223782225043,104.56185511335313,1455.6290168456123,1711.507459816173,0.18224915576590206,-108.49823499639245,7432.2841635619925,1778.9802345575235,2365.7770887314055,230.1295140358283,7.934473770736486,8.126322347474952,566.622693359114,938.5380804369086,176.221730393018,19.473925288421732,196.49846965764937,157.13382837147122,6.052293070709556,5.7489993745128025,885.4168627518086,213.0526273935037,143.87143194572394,33.080001862404714,7432.2841635619925
Indragiri Hilir,2028,53250.9462162081,646.40741030038,2224.2063727672967,27337.25524799852,271.59417772516986,34792.553885167756,83410.56687774943,33943.69476572399,1156.8989378867007,29020.21066227664,77.56662742868374,11.126083189268243,6031.065104768075,13905.72778980944,705.4046406634731,355.45522667795547,680.2090117177556,516.1635227806127,1151.7274851864731,2.5832033510405292,1257.493820795209,484.48705104122814,207.11820929650005,392.3922295679789,83410.56687774943
